	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g2098	3118.7452658970947	3433.2509537626997	3077.6278633936686	3932.4317411662873	4164.858156018175	4041.860953118333
g2099	45.717744496898135	57.972342558844836	135.13519505822313	41.66552298914835	64.0242286498655	63.74870307934091
g21	4987.209606205106	5515.424257334544	5821.4819555345075	4956.213163185361	4974.190072028013	4702.336152597929
g210	361.76649993197657	370.3788552370642	446.0477491019546	386.89414204209186	384.14537189919304	377.08323760870746
g2100	1908.2189007400962	1628.0566201942258	1500.7119030150043	2055.499134131319	1912.518625053675	1900.6772412049552
g2101	1017.7167470613846	953.3229665232261	981.5082588439365	890.8485629584576	922.6055513134465	967.6280415891474
g2102	1204.5631810921857	1098.2538229203383	1149.1571850439877	1037.6699296821232	1039.162480393971	1126.2270877350227
g2103	763.2875602960385	616.7613111121548	535.4605097419819	700.3776007223508	658.3004022716941	623.7714007369449
g2104	3639.530007557413	4006.5330079557207	3548.060910851994	3196.3408350246664	3332.543183569923	3327.875478629715
g2105	443.26334881775153	294.69274134079456	377.972124523752	380.9419244722135	379.2204312338188	362.40171811164714
g2106	182.87097798759254	217.39628459566813	162.56865570914061	136.90100410720174	249.53032704562966	208.43894128063286
g2107	1381.4709750149655	1074.0986801874863	1029.2628014584966	1077.351380147979	1214.8186974589867	1169.6921125618462
g2108	1411.2868953390296	1441.256849726837	1724.2438046150728	1630.9076141466642	1730.2958204348267	1699.7722375609717
g2109	787.1402965552896	842.2093099521069	838.2446310002564	1015.8451319259027	1172.1358783590763	1120.8181068676847
g211	467.1160850770027	449.28565483104745	485.6738589310576	367.05341680916405	362.8039623492379	334.19774644624175
g2110	135.16550546909014	112.72399941997607	161.5526016109585	134.91693158390896	129.6901041881891	137.92901211711944
g2111	1228.415917351437	1115.967594257763	1068.8889112875995	1121.00097566042	1076.920358828507	1051.853600809125
g2112	1063.4344915582828	1048.3331946057774	882.95101132027	1297.5834302334772	1260.784810335813	1231.5090367599948
g2113	1896.2925326104705	1963.0079327564404	1758.789643953265	2769.765242516719	2979.5891025514334	2860.5781672693342
g2114	667.8766152590337	663.461253729002	745.7837080656826	698.3935281990581	746.9493342484309	719.9739890203139
g2115	1767.0902112061933	1811.6357049639012	1632.7989357786812	1751.9360380675237	1735.2207611002011	1772.6003013819159
g2116	914.3548899379628	731.0956533809876	816.3994678893406	815.4538070733321	833.9566193367097	833.1762314581738
g2117	292.19601917582725	256.04451296823134	285.5112015891782	184.51874466622843	170.73127639964136	172.7010319785781
g2118	415.4351565152918	388.09262657448903	356.63498846192726	341.2604740063579	343.1041996877408	321.6411837184928
g2119	665.8888872374293	2243.207588457524	1438.2245759768034	2940.395479519898	2670.9594875213124	2744.8646122859245
g212	810.9930328145409	610.3199397167275	575.086619571085	876.9600552954082	937.3803733095693	889.1978190127461
g2120	3232.045763128538	4244.863749586527	3587.6870206810972	3944.3361763060443	3990.8435858416165	3775.4686454019356
g2121	773.2262004040598	666.6819394267156	731.5589506911328	652.7598601633242	802.765328456006	654.8730407241385
g2122	683.7784394318678	735.926681927558	843.324901491167	644.8235700701531	615.6175831717837	632.2712278141903
g2123	614.2079586757185	752.030110416126	745.7837080656826	878.944127818701	845.4481475559163	829.699029472028
g2124	194.79734611721815	251.21348442166095	201.17871144006153	224.200195132084	247.8886801571716	241.85871592525703
g2125	222.6255384196779	247.99279872394735	300.75201306191013	257.92942802806124	303.70467436474667	291.31225528377604
g2126	399.53333234245764	286.6410270965106	299.735958963728	365.0693442858713	379.2204312338188	392.9238244344831
g2127	463.1406290337942	500.8166259944651	505.99494089470016	492.0499857766091	533.5352387488792	487.38781172477917
g2128	155.04278568513283	143.3205135482553	195.08238685096876	148.8054392469584	124.76516352281483	131.55414180918532
g2129	602.2815905460928	586.1647969838756	777.2813851093287	513.8747835328297	490.8524196489689	534.1368606496292
g213	2057.298502360416	2157.8594174681134	1893.9248390114883	2261.842676553768	2421.4291604756827	2277.3741230374244
g2130	198.7728021604267	260.87554151480174	221.4997934037041	196.4231798059851	195.35597972651271	151.25828639734524
g2131	89.44776097219201	114.33434226883287	125.99070817458399	53.56995812890503	88.64893197673686	60.85103475755269
g2132	1967.8507413882242	2064.459532234419	2134.7296602806528	1462.261449666778	1636.7219477927156	1534.4119653309237
g2133	767.263016339247	853.4817098941045	1245.68232437129	799.5812268869898	871.7144977712458	726.9283929926056
g2134	1838.648419983947	1771.377133742481	1584.028339065939	1527.7358429354397	1704.0294702194974	1653.9890780767178
g2135	876.5880575274817	806.7817672772572	718.3502474147651	567.4447416617347	663.2253429370684	635.7484298003362
g2136	602.2815905460928	573.2820541930212	568.9902949819922	702.3616732456437	843.8065006674582	742.9621577065004
g2137	518.7970136387137	355.88576959735303	392.19688189830174	496.01813082319467	561.4432358526668	514.8190718377077
g2138	795.0912086417068	811.6127958238277	718.3502474147651	1103.144322950785	1068.7121243862166	998.9228594644602
g2139	546.6252059411734	705.3301677992788	536.4765638401641	527.7632911958791	666.5086367139845	583.3972221200289
g214	137.15323349069442	103.06194232683526	132.08703276367675	81.34697345500393	88.64893197673686	83.83920344373927
g2140	224.61326644128215	251.21348442166095	218.45163110915772	196.4231798059851	151.03151373814427	182.55310427265806
g2141	323.9996675214955	280.1996557010834	324.1212573200991	355.14898166940736	280.7216179263334	316.03902496303556
g2142	1319.8514063452333	1553.980849146813	1256.8589194512933	1490.038464992877	1480.7654933891972	1484.185714419928
g2143	77.52139284256641	78.90679959398325	173.74525078914405	65.4743932686617	52.53270043065888	53.51027500902252
g2144	1912.1943567833048	1913.0873044418795	1793.3354832914574	2561.4376275709774	2493.6616235678384	2424.382495896147
g2145	1677.6424502340012	1621.6152487987986	1525.0972013713754	1315.4400829431122	1257.5015165588968	1215.8616278223385
g2146	2458.819562724478	2392.9694734012064	2311.5230733643434	2777.7015326098904	2695.584190848184	2623.935254323296
g2147	508.8583735306923	592.6061683793027	590.3274310438169	499.98627586978023	558.1599420757506	526.9892787892182
g2148	196.7850741388224	236.72039878194974	207.2750360291543	222.2161226087912	188.78939217268035	205.54127295884464
g2149	886.5266976355031	1020.9573661752117	930.70555393483	914.657433237971	1073.6370650515908	927.6402187484699
g215	2271.973128693677	2046.745760896994	2116.4406865133747	2404.695898230848	2441.1289231371798	2355.6111677257063
g2150	3239.996675214955	3613.6093528346614	2904.8986667027066	4537.573860770585	4429.163305059927	4299.367077981246
g2151	3265.8371394958103	3045.1583271882105	2722.0089290299234	2412.632188324019	2519.927973783168	2395.2126347901453
g2152	419.4106125585003	523.3614258784603	667.5475425056587	380.9419244722135	356.2373747954055	391.57157921764855
g2153	431.3369806881259	418.68914070276827	392.19688189830174	478.16147811355967	433.39477855293575	430.7866905058492
g2154	534.6988378115478	495.9855974478947	548.6692130183496	464.27297045051023	505.6272416450917	505.3533553198661
g2155	341.8892197159339	573.2820541930212	458.24039828014014	392.8463596119702	366.08725612615405	349.0724438314213
g2156	1922.132996891326	1603.9014774613738	1542.3701210404718	1460.2773771434852	1924.0101532728813	1709.6243098550517
g2157	256.41691478695043	217.39628459566813	213.37136061824708	246.02499288830455	160.88139506889283	206.70034028755992
g2158	113.30049723144322	127.21708505968728	193.05027865460448	121.0284239208595	113.2736353036082	112.23635299726385
g2159	1252.268653610688	1025.7883947217822	1040.4393965385	1166.634643696154	1206.610463016696	1159.8400402677662
g216	365.7419559751851	315.627198375933	385.08450321102686	317.4516037268446	326.6877308031599	327.0501645858308
g2160	2729.150573662658	3186.868497887609	2923.1876404699847	3166.579747175275	3092.8627378550414	3333.6708152732913
g2161	415.4351565152918	594.2165112281596	559.845808098353	476.1774055902669	366.08725612615405	440.44558491180993
g2162	2196.439463872715	2706.9863289282825	3020.728833895469	2736.036009620742	2299.947290729784	2635.3327497223295
g2163	11912.45403347437	12916.5599906804	11482.427363556239	10817.16339699223	10301.334225074514	10300.244994516537
g2164	1268.1704777835223	1483.1257637971137	1247.7144325676543	1089.2558152877355	962.0050766364407	1015.7293357308318
g2165	431.3369806881259	402.5857122142002	438.93537041467965	525.7792186725864	435.0364254413938	520.4212305931649
g2166	1317.8636783236288	1582.9670204262354	1303.5974079676714	1365.0418960254317	1208.2521099051542	1335.4387405681325
g2167	192.8096180956139	236.72039878194974	264.1740655273535	182.53467214293565	201.92256728034508	192.40517656673802
g2168	2770.892862116348	2983.9652989316523	4498.579519701376	3509.8242937049254	3207.778020047108	3569.734194554972
g2169	2868.291535174957	2710.207014625996	4145.500720583086	3128.882369232712	3023.913568539802	3616.86959925606
g217	681.7907114102635	962.985023616367	896.1597145966376	664.6642953030808	633.6756989448227	625.5100017300178
g2170	2590.0096121503598	2528.2382727051777	3570.414101012001	2980.076929985754	2869.598761024741	3300.6373964049058
g2171	2802.6965104620162	2992.017013175936	4547.350116414118	3521.7287288446823	3058.3881531974216	3599.290411437212
g2172	2725.17511761945	2520.1865584608936	4127.211746815808	2942.379552043191	2726.7754817288874	3460.3955098794963
g2173	2480.6845709621252	2363.9833021217837	3531.80404528108	2797.542257842818	2567.5357335484528	3137.981614608527
g2174	357.79104388876806	476.66148326161306	422.6785048437656	353.1649091461146	321.76279013778566	341.92486197101033
g2175	968.0235465212779	1386.5051928657056	1372.689086644056	962.2751737969977	919.3222575365304	920.2994589999397
g2176	737.447096015183	798.7300530329733	720.3823556111294	589.2695394179552	599.2011142872028	595.1810732953011
g2177	3420.8799251809432	4698.980432964145	3861.00557309209	4418.529509373018	4056.50946137994	4098.462074337263
g2178	3080.9784334866135	3278.6580402724467	3006.504076520919	4230.042619660204	4063.0760489337727	4082.814665399607
g2179	616.1956866973227	695.668110706138	639.0980277565591	634.9032074536892	650.0921678294036	699.8834886559156
g218	389.5946922344363	384.8719408767754	361.71525895283787	309.5153136336735	333.25431835699226	328.4024098026653
g2180	866.6494174194604	740.7577104741284	787.4419260911499	882.9122728652866	904.5474355404076	923.197127321728
g2181	37.76683241048107	37.03788552370642	38.6100557309209	53.56995812890503	27.90799710378753	39.98782284067748
g2182	278.28192302459735	310.79616982936255	288.5593638837246	394.830432135263	380.8620781222769	426.34359907910726
g2183	365.7419559751851	257.65485581708816	299.735958963728	309.5153136336735	310.271261918579	324.92520781651945
g2184	987.9008267373206	1210.9778223403143	1217.2328096221904	847.1989674460165	712.474749590811	743.7348692589774
g2185	2190.4762798079023	2090.2250178161275	1965.0486258842373	1805.5059961964287	1797.6033428616086	1874.9845820850996
g2186	1055.4835794718656	1119.1882799554767	1120.7076702948882	1190.4435139756672	1062.145536832384	1077.9326157052192
g2187	820.9316729225623	856.7023955918181	740.703437574772	1208.3001666853022	1139.3029405899144	1165.828554799462
g2188	820.9316729225623	856.7023955918181	740.703437574772	1206.3160941620094	1139.3029405899144	1164.8626653588658
g2189	1610.0596974994562	1301.1570218762952	1288.3565964949394	1656.7005569494702	1712.2377046617878	1720.0559158134893
g219	554.5761180275905	847.0403384986773	721.3984097093115	841.2467498761382	822.4650911175031	816.3697551918021
g2190	1492.7837442248044	1494.3981637391112	1278.1960555131182	1587.258018634223	1669.5548855618774	1585.4109277943967
g2191	113.30049723144322	90.17919953598086	78.23616556002392	109.12398878110282	116.55692908052438	90.60042952791179
g2192	1097.2258679255553	808.3921101261141	902.2560391857304	928.5459409010205	1016.1794239555577	959.3213924000212
g2193	640.048422956574	466.99942616847227	492.7862376183325	595.2217569878336	602.4844080641191	557.1250293358157
g2194	2822.573790678059	2415.5142732852014	2297.2983159897935	2640.8005285026884	2698.8674846250997	2680.536375542226
g2195	87.46003295058775	24.155142732852013	45.7224344181958	21.824797756220566	44.32446598836843	52.54438556842645
g2196	268.343282916576	188.4101133162457	186.9539540655117	267.8497906445251	244.6053863802554	254.02892287676758
g2197	1117.103148141598	1413.8810212962712	1221.2970260149189	827.3582422130887	947.2302546403179	892.4818431107727
g2198	616.1956866973227	558.7889685533099	423.6945589419478	559.5084515685636	489.2107727605108	558.6704524407695
g2199	818.943944900958	785.8473102421189	801.6666834656997	988.0681165998038	925.8888450903627	916.8222570137939
g22	928.2689860891926	1048.3331946057774	856.5336047675347	1801.5378511498432	1845.211102626893	1884.8366543791797
g220	711.6066317343275	734.3163390787013	664.4993802111123	688.4731655825942	856.939675775123	765.3707927283294
g2200	127.21459338267307	109.50331372226246	88.39670654184522	103.1717712112245	119.84022285744057	93.3049199615808
g2201	6336.876932874403	8091.9728155054245	8384.478418198927	4974.069815894996	4795.250561186081	5041.170168359032
g2202	304.12238730545283	507.2579973898923	563.9100244910816	444.4322452175824	508.9105354220079	440.25240702369075
g2203	1069.3976756230957	1059.6055945477751	1039.4233424403178	984.0999715532182	1113.036590374585	1053.2058460259595
g2204	174.9200659011755	157.8135991879665	150.37600653095507	194.4391072826923	178.9395108419318	169.80336365678988
g2205	494.94427737946245	386.4822837256322	349.5226097746523	577.3651042781986	520.4020636412146	538.1935963001326
g2206	325.98739554309975	238.33074163080653	355.6189343637451	285.7064433541601	310.271261918579	271.41493280749694
g2207	111.31276920983895	77.29645674512645	77.2201114618418	117.06027887427395	80.44069753444641	67.03272717736756
g2208	1210.5263651569985	998.4125662912165	957.1229604875654	1148.777990986519	1073.6370650515908	1060.5466057744898
g2209	568.4902141788203	716.6025677412764	1041.4554506366821	779.7405016540621	761.7241562445538	673.6112958717023
g221	886.5266976355031	1029.0090804194958	801.6666834656997	1142.8257734166405	1155.7194094744953	1091.6482457616833
